,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
174,Owner,0,0,2,BHK,650,1,1,Nagpur,19.989899,79.305594,26,95.9157575667161
269,Owner,1,0,2,BHK,869.8561392,0,1,Nagpur,21.093676,79.111965,26,33.4560053538462
243,Owner,0,0,2,BHK,999.6140486,1,1,Nagpur,18.304279,83.895443,25.9,38.595137011583
107,Dealer,1,1,2,BHK,921.0996073,0,1,Nagpur,21.080409,79.098334,25.8,100.37909262625
19,Owner,0,0,2,BHK,870.1705534,1,1,Nagpur,21.157237,78.992326,25,34.806822136
83,Owner,0,0,1,BHK,652.0605112,1,1,Nagpur,21.094126,78.974343,25,26.082420448
106,Dealer,0,0,1,BHK,550.0550055,1,1,Nagpur,21.09622,79.065033,25,74.560659852
115,Owner,0,0,2,BHK,749.85003,1,1,Nagpur,21.111835,79.038732,25,29.9940012
205,Owner,0,0,1,BHK,661.9009796,1,1,Nagpur,21.094126,78.974343,25,26.476039184
290,Dealer,0,0,2,BHK,1040.366209,1,1,Nagpur,21.033401,79.491924,25,98.9263335523333
332,Builder,1,1,2,BHK,700,0,0,Nagpur,21.109388,79.024596,24.5,28.5714285714286
155,Owner,0,0,1,BHK,740.0555042,1,1,Nagpur,21.080409,79.098334,24,30.8356460083333
212,Owner,0,0,1,BHK,625,1,1,Nagpur,20.841677,78.908826,24,86.0063543315217
203,Owner,0,0,2,BHK,801.7741385,1,1,Nagpur,21.638454,78.230325,23.5,34.1180484468085
147,Owner,0,0,2,BHK,669.9679581,1,1,Nagpur,21.069719,79.131094,23,29.1290416565217
165,Owner,0,0,1,BHK,519.8915009,1,1,Nagpur,21.106063,79.006441,23,89.130177773913
256,Owner,0,0,2,BHK,669.9679581,1,1,Nagpur,21.080409,79.098334,23,29.1290416565217
303,Owner,0,0,2,BHK,860.1346298,1,1,Nagpur,21.150356,79.139669,23,37.3971578173913
1,Owner,0,0,2,BHK,1100,1,1,Nagpur,21.15389,79.08306,22,135.129854726482
28,Dealer,0,0,2,BHK,1000,1,1,Nagpur,21.033401,79.491924,22,45.4545454545455
86,Owner,0,1,2,BHK,1050.119332,1,1,Nagpur,21.094126,78.974343,22,47.7326969090909
253,Owner,0,0,2,BHK,1069.518717,1,1,Nagpur,21.216111,79.19875,22,139.302510504545
310,Owner,0,0,2,BHK,949.9136442,1,1,Nagpur,21.213644,79.332733,22,43.1778929181818
319,Owner,0,0,2,BHK,945.0171821,1,1,Nagpur,21.079055,78.984696,22,42.9553264590909
61,Owner,0,0,2,BHK,785.2447042,1,1,Nagpur,21.094126,78.974343,21.5,105.526786073044
133,Builder,0,1,2,BHK,752.8011204,1,0,Nagpur,21.213644,79.332733,21.5,35.0140056
134,Owner,0,0,1,BHK,560.0416775,1,1,Nagpur,21.213644,79.332733,21.5,26.0484501162791
17,Owner,0,0,2,BHK,575.0273823,1,1,Nagpur,21.106063,79.006441,21,90.9400837612791
27,Owner,0,0,2,BHK,850.2024291,1,1,Nagpur,21.181325,79.105515,21,40.4858299571429
57,Owner,0,0,2,BHK,750.1875469,1,1,Nagpur,21.144157,79.050951,20,37.509377345
78,Owner,0,0,2,BHK,900.090009,1,1,Nagpur,21.069609,79.081697,20,117.503380945
142,Owner,0,0,2,BHK,823.0452675,1,1,Nagpur,21.08938,79.003698,20,41.152263375
151,Owner,0,1,2,BHK,699.790063,1,1,Nagpur,21.15389,79.08306,20,34.98950315
239,Owner,0,0,2,BHK,818.3306056,1,1,Nagpur,21.142306,79.061127,20,110.89553658
268,Owner,1,1,2,BHK,902.119982,0,1,Nagpur,21.167876,79.006178,20,45.1059991
283,Owner,0,1,2,BHK,699.790063,1,1,Nagpur,21.15389,79.08306,20,34.98950315
304,Owner,0,0,1,BHK,450.0450045,1,1,Nagpur,21.14408,79.111474,20,101.73954098489
299,Owner,1,1,2,BHK,862.0689655,0,1,Nagpur,21,79,19,45.3720508157895
292,Owner,0,1,2,BHK,805.3097345,1,1,Nagpur,21.106063,79.006441,18.2,44.2477876098901
137,Owner,0,0,2,BHK,860.0095557,1,1,Nagpur,21.079055,78.984696,18,146.403475271319
183,Builder,0,1,2,BHK,966.316952,1,0,Nagpur,20.75,78.61667,17.5,55.2181115428571
216,Dealer,0,1,2,BHK,951.6041327,1,1,Nagpur,20.75,78.61667,17.5,54.3773790114286
291,Owner,0,1,1,BHK,504.0023718,1,1,Nagpur,20.75,78.61667,17,129.499793358593
335,Owner,0,0,2,BHK,800,1,1,Nagpur,21.15,78.98,17,47.0588235294118
42,Owner,1,1,2,BHK,759.4361073,0,1,Nagpur,21,79,16.7,45.475216005988
92,Owner,1,0,2,BHK,759.4361073,0,1,Nagpur,21.080409,79.098334,16.7,136.425648017964
114,Owner,1,1,2,BHK,759.4361073,0,1,Nagpur,21,79,16.7,45.475216005988
169,Owner,1,0,2,BHK,759.4361073,0,1,Nagpur,21.080409,79.098334,16.7,45.475216005988
34,Dealer,0,0,2,BHK,850.0772798,1,1,Nagpur,21.241889,79.107774,16.5,131.537365478715
79,Owner,1,1,1,BHK,600,0,1,Nagpur,21.213644,79.332733,16.5,36.3636363636364
94,Owner,0,0,2,BHK,569.9481865,1,1,Nagpur,21.106063,79.006441,16.5,34.5423143333333
223,Owner,0,1,1,BHK,430.8093995,1,1,Nagpur,21.013045,79.029824,16.5,104.569410129091
337,Owner,0,0,2,BHK,646.9874646,1,1,Nagpur,21,79,16,40.4367165375
145,Owner,0,0,2,BHK,658.7615283,1,1,Nagpur,21.106063,79.006441,15,43.91743522
206,Owner,0,0,2,BHK,600,1,1,Nagpur,21.048705,78.962137,15,128.60018768
276,Owner,0,0,1,BHK,501.002004,1,1,Nagpur,21,79,15,33.4001336
314,Owner,0,1,1,BHK,670.2412869,1,1,Nagpur,21.1553,79.0109,15,44.68275246
76,Owner,0,0,1,BHK,666.0706303,1,1,Nagpur,21.184449,78.957708,14.9,129.52999960042
118,Owner,0,1,1,BHK,450.0310366,1,1,Nagpur,21.167876,79.006178,14.5,31.0366232137931
222,Owner,0,0,1,BHK,570.0521879,1,1,Nagpur,21.106063,79.006441,14.2,40.1445202746479
217,Owner,0,0,2,BHK,611.1894687,1,1,Nagpur,21,79,13,158.030816973366
273,Owner,0,0,1,BHK,375.0721293,1,1,Nagpur,21.15389,79.08306,13,28.8517022538462
97,Dealer,0,0,2,BHK,850.4606662,1,1,Nagpur,21.241889,79.107774,12,70.8717221833333
122,Owner,0,0,1,BHK,600,1,1,Nagpur,19.975765,79.284836,12,172.955055516667
41,Owner,0,0,1,BHK,400,1,1,Nagpur,21.116312,79.038827,11.5,34.7826086956522
95,Owner,0,0,1,BHK,546.875,1,1,Nagpur,21.106063,79.006441,10.5,52.0833333333333
47,Owner,0,0,2,BHK,647.2491909,1,1,Nagpur,20.735825,78.632859,10,64.72491909
225,Owner,0,0,1,BHK,501.1135857,1,1,Nagpur,21,79,9,55.6792873
