,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
393,Dealer,0,0,2,BHK,1312,1,1,Pune,18.347616,73.586463,65.6,20
394,Dealer,0,0,2,BHK,1100,1,1,Pune,18.52361,73.84778,55,20
395,Owner,0,0,2,BHK,980,1,1,Pune,18.5853,73.7413,49,20
396,Dealer,0,0,2,BHK,910,1,1,Pune,18.347616,73.586463,45.5,20
397,Dealer,1,1,2,BHK,900,0,1,Pune,18.5823,73.983,45,20
398,Owner,0,0,1,BHK,900,1,1,Pune,18.462505,73.852052,45,20
399,Owner,0,0,2,BHK,860,1,1,Pune,18.5823,73.983,43,20
400,Owner,0,1,2,BHK,850,1,1,Pune,19.085225,73.661835,42.5,20
401,Owner,0,0,2,BHK,800,1,1,Pune,18.49667,73.94167,40,20
402,Owner,0,0,1,BHK,770,1,1,Pune,18.595456,73.946088,38.5,20
403,Dealer,0,1,1,BHK,600,1,1,Pune,18.651598,73.735448,30,20
404,Owner,0,0,2,BHK,540,1,1,Pune,18.5853,73.7413,27,20
405,Owner,0,0,1,BHK,540,1,1,Pune,18.486657,73.953309,27,20
406,Dealer,1,0,1,BHK,534,0,1,Pune,18.628795,73.852993,26.7,20
407,Builder,1,1,1,BHK,524,0,0,Pune,18.6182,73.7447,26.2,20
408,Owner,0,0,2,BHK,1096.9286,1,1,Pune,18.452663,73.93104,55,19.9441563636364
409,Owner,0,0,1,BHK,658.0259222,1,1,Pune,19.11667,73.73333,33,19.9401794606061
410,Dealer,0,0,2,BHK,1254.23054,1,1,Pune,18.5823,73.983,63,19.9084212698413
411,Owner,0,0,2,BHK,915.0586831,1,1,Pune,18.5823,73.983,46,19.8925800673913
412,Dealer,0,1,2,BHK,1019.475358,1,1,Pune,18.440853,73.90536,51.3,19.8728139961014
413,Owner,0,0,1,BHK,675.0049633,1,1,Pune,18.5823,73.983,34,19.8530871558824
414,Dealer,0,0,2,BHK,1150.109062,1,1,Pune,18.5823,73.983,58,19.8294665862069
415,Dealer,0,1,2,BHK,1060.035665,1,1,Pune,18.595456,73.946088,53.5,19.8137507476636
416,Owner,0,0,1,BHK,634.0400238,1,1,Pune,18.5823,73.983,32,19.81375074375
417,Owner,0,0,3,BHK,1250,1,1,Pune,18.52361,73.84778,63,19.8
418,Owner,0,0,1,BHK,512.2626582,1,1,Pune,18.430375,73.815337,25.9,19.778481011583
419,Dealer,0,0,3,BHK,1780.063291,1,1,Pune,18.52361,73.84778,90,19.7784810111111
420,Dealer,0,1,2,BHK,1193.440032,1,1,Pune,18.441256,74.647361,60.4,19.7589409271523
421,Dealer,1,0,1,BHK,749.9506611,0,1,Pune,18.573994,73.753171,38,19.7355437131579
422,Dealer,1,1,2,BHK,984.415072,0,1,Pune,18.669919,73.853723,49.9,19.7277569539078
423,Owner,0,0,2,BHK,927.0216963,1,1,Pune,18.430375,73.815337,47,19.7238658787234
424,Owner,0,0,2,BHK,1282.051282,1,1,Pune,18.5823,73.983,65,19.7238658769231
425,Owner,0,1,3,BHK,1478.123768,1,1,Pune,18.475864,73.890009,75,19.7083169066667
426,Dealer,0,0,2,BHK,965.1368919,1,1,Pune,18.465312,73.833222,49,19.6966712632653
427,Dealer,1,1,2,BHK,980.8942289,0,1,Pune,18.669919,73.853723,49.8,19.6966712630522
428,Dealer,0,0,3,BHK,1969.667126,1,1,Pune,18.5853,73.7413,100,19.69667126
429,Owner,0,1,2,BHK,768.0189051,1,1,Pune,18.5823,73.983,39,19.6927924384615
430,Owner,0,1,1,BHK,630.0452845,1,1,Pune,18.442587,73.829832,32,19.688915140625
431,Dealer,0,0,1,BHK,718.6454026,1,1,Pune,18.5853,73.7413,36.5,19.688915139726
432,Dealer,1,1,2,BHK,981.896891,0,1,Pune,18.669919,73.853723,49.9,19.6772924048096
433,Dealer,0,0,3,BHK,1670.269208,1,1,Pune,18.542235,73.828136,85,19.6502259764706
434,Owner,0,0,1,BHK,550.0982318,1,1,Pune,18.52361,73.84778,28,19.6463654214286
435,Dealer,0,0,1,BHK,550.0982318,1,1,Pune,18.476532,73.820689,28,19.6463654214286
436,Owner,0,1,1,BHK,707.1302298,1,1,Pune,18.440853,73.90536,36,19.6425063833333
437,Owner,0,0,2,BHK,1138.147567,1,1,Pune,18.452663,73.93104,58,19.6232339137931
438,Dealer,0,0,2,BHK,784.0062721,1,1,Pune,18.623733,73.929052,40,19.6001568025
439,Owner,0,0,2,BHK,784.0062721,1,1,Pune,18.430375,73.815337,40,19.6001568025
440,Owner,0,0,2,BHK,715.1253918,1,1,Pune,18.52361,73.84778,36.5,19.5924764876712
441,Dealer,0,1,2,BHK,1024.08459,1,1,Pune,18.6182,73.7447,52.3,19.5809673040153
442,Dealer,0,1,1,BHK,650.0881144,1,1,Pune,18.452663,73.93104,33.2,19.5809673012048
443,Owner,0,0,2,BHK,822.0786847,1,1,Pune,19.891606,74.473267,42,19.5733020166667
444,Dealer,0,0,1,BHK,681.0176125,1,1,Pune,18.651598,73.735448,34.8,19.5694716235632
445,Dealer,0,0,2,BHK,1036.979065,1,1,Pune,18.1373,74.4633,53,19.5656427358491
446,Owner,0,0,2,BHK,860.0469116,1,1,Pune,18.52361,73.84778,44,19.5465207181818
447,Owner,0,0,2,BHK,1172.103927,1,1,Pune,18.602428,73.787111,60,19.53506545
448,Dealer,0,0,3,BHK,2341.920375,1,1,Pune,18.475864,73.890009,120,19.516003125
449,Dealer,1,1,2,BHK,985.1736247,0,1,Pune,18.5853,73.7413,50.5,19.5083886079208
450,Dealer,1,1,2,BHK,1135.166764,0,1,Pune,18.52783,73.875757,58.2,19.5045835738832
451,Dealer,0,1,2,BHK,819.0327613,1,1,Pune,18.669919,73.853723,42,19.5007800309524
452,Owner,0,0,1,BHK,585.0234009,1,1,Pune,18.494807,73.902544,30,19.50078003
453,Dealer,0,0,2,BHK,1150.097466,1,1,Pune,18.475864,73.890009,59,19.4931773898305
454,Dealer,1,1,2,BHK,945.0506625,0,1,Pune,18.637802,73.745912,48.5,19.4855806701031
455,Dealer,0,1,2,BHK,1051.197197,1,1,Pune,18.5823,73.983,54,19.4666147592593
456,Dealer,0,1,2,BHK,1076.084841,1,1,Pune,18.637802,73.745912,55.3,19.459038716094
457,Owner,0,0,2,BHK,875.1458576,1,1,Pune,19.085225,73.661835,45,19.4476857244444
458,Dealer,1,1,1,BHK,708.7378641,0,1,Pune,18.637802,73.745912,36.5,19.4174757287671
459,Dealer,0,1,4,BHK,4268.529298,1,1,Pune,18.5438,73.9438,220,19.4024059
460,Owner,0,0,2,BHK,970.1202949,1,1,Pune,18.690674,73.790998,50,19.402405898
461,Dealer,1,1,2,BHK,1092.355452,0,1,Pune,18.651598,73.735448,56.3,19.4024058969805
462,Dealer,0,0,1,BHK,543.056633,1,1,Pune,18.5823,73.983,28,19.39487975
463,Owner,0,0,3,BHK,1355.01355,1,1,Pune,18.72,73.68,70,19.3573364285714
464,Dealer,0,0,3,BHK,1490.226437,1,1,Pune,18.5823,73.983,77,19.3535900909091
465,Owner,0,0,1,BHK,502.9986458,1,1,Pune,18.549645,73.924971,26,19.3461017615385
466,Dealer,1,1,2,BHK,1025.145068,0,1,Pune,18.49667,73.94167,53,19.3423597735849
467,Owner,0,0,1,BHK,580.0464037,1,1,Pune,18.48333,74.13333,30,19.3348801233333
468,Dealer,1,0,2,BHK,957.0765661,0,1,Pune,18.5993,73.7625,49.5,19.3348801232323
469,Dealer,1,0,2,BHK,918.2292673,0,1,Pune,18.578765,73.890693,47.5,19.3311424694737
470,Dealer,1,1,2,BHK,830.1158301,0,1,Pune,18.658033,73.720121,43,19.3050193046512
471,Dealer,1,0,2,BHK,1003.08642,0,1,Pune,18.5853,73.7413,52,19.2901234615385
472,Dealer,0,0,1,BHK,540.0192864,1,1,Pune,18.52361,73.84778,28,19.2864030857143
473,Dealer,1,1,3,BHK,1541.128877,0,1,Pune,18.097689,74.735239,80,19.2641109625
474,Dealer,0,0,3,BHK,1387.015989,1,1,Pune,18.598477,73.903287,72,19.2641109583333
475,Owner,0,0,2,BHK,1200.076805,1,1,Pune,18.539812,73.737678,62.5,19.20122888
476,Dealer,0,0,1,BHK,576.0368664,1,1,Pune,18.440853,73.90536,30,19.20122888
477,Dealer,0,0,2,BHK,960.0614439,1,1,Pune,18.52361,73.84778,50,19.201228878
478,Owner,0,0,2,BHK,960.0614439,1,1,Pune,18.440853,73.90536,50,19.201228878
479,Dealer,1,1,1,BHK,625,0,1,Pune,18.637802,73.745912,32.5,19.2
480,Dealer,0,0,3,BHK,1450.220602,1,1,Pune,18.5956,73.7981,75.6,19.1828121957672
481,Dealer,0,1,2,BHK,1150.086256,1,1,Pune,18.52361,73.84778,60,19.1681042666667
482,Dealer,0,1,3,BHK,1490.256018,1,1,Pune,18.5823,73.983,78,19.1058463846154
483,Dealer,0,1,2,BHK,1375.095493,1,1,Pune,18.595456,73.946088,72,19.0985485138889
484,Dealer,0,1,1,BHK,630.0114548,1,1,Pune,23.803487,80.390045,33,19.0912562060606
485,Dealer,0,1,1,BHK,420.0076365,1,1,Pune,18.47713,73.939908,22,19.0912562045455
486,Dealer,0,1,2,BHK,1050.019091,1,1,Pune,18.49667,73.94167,55,19.0912562
487,Dealer,1,1,1,BHK,477.0082045,0,1,Pune,18.452663,73.93104,25,19.08032818
488,Dealer,0,0,1,BHK,629.0507053,1,1,Pune,18.490075,73.968862,33,19.0621425848485
489,Dealer,0,1,3,BHK,1829.965688,1,1,Pune,18.475864,73.890009,96,19.0621425833333
490,Dealer,0,1,2,BHK,991.0425005,1,1,Pune,18.49667,73.94167,52,19.058509625
491,Owner,0,0,2,BHK,857.1428571,1,1,Pune,18.49667,73.94167,45,19.0476190466667
492,Owner,0,0,1,BHK,609.059764,1,1,Pune,18.442587,73.829832,32,19.033117625
493,Owner,0,1,1,BHK,666.0323501,1,1,Pune,18.437138,73.794801,35,19.0294957171429
494,Dealer,1,1,2,BHK,951.112802,0,1,Pune,18.5438,73.9438,50,19.02225604
495,Owner,0,0,2,BHK,1100.151745,1,1,Pune,19.891606,74.473267,58,18.9681335344828
496,Owner,0,1,2,BHK,852.9188779,1,1,Pune,18.6771,73.8966,45,18.9537528422222
497,Dealer,1,1,2,BHK,916.8403107,0,1,Pune,18.637802,73.745912,48.4,18.9429816260331
498,Dealer,0,1,2,BHK,890.1515152,1,1,Pune,18.651598,73.735448,47,18.9393939404255
499,Dealer,0,0,3,BHK,1514.864609,1,1,Pune,18.637802,73.745912,80,18.9358076125
500,Owner,0,0,1,BHK,530.0018929,1,1,Pune,18.627,73.7829,28,18.9286390321429
501,Dealer,0,1,1,BHK,700.0946074,1,1,Pune,18.595456,73.946088,37,18.9214758756757
502,Dealer,0,0,2,BHK,1040.090772,1,1,Pune,18.475864,73.890009,55,18.9107413090909
503,Dealer,0,1,3,BHK,1380.223105,1,1,Pune,18.475864,73.890009,73,18.9071658219178
504,Dealer,0,0,2,BHK,1096.201096,1,1,Pune,18.475864,73.890009,58,18.9000188965517
505,Dealer,0,0,2,BHK,850.0188893,1,1,Pune,18.52361,73.84778,45,18.8893086511111
506,Owner,0,0,2,BHK,850.0188893,1,1,Pune,18.555904,73.807138,45,18.8893086511111
507,Dealer,0,0,3,BHK,1510.003775,1,1,Pune,21,77,80,18.8750471875
508,Dealer,0,1,1,BHK,594.0033943,1,1,Pune,18.5823,73.983,31.5,18.8572506126984
509,Dealer,0,0,2,BHK,1282.051282,1,1,Pune,18.5823,73.983,68,18.8536953235294
510,Dealer,0,1,3,BHK,1281.809614,1,1,Pune,18.651598,73.735448,68,18.8501413823529
511,Owner,0,0,2,BHK,980.0226159,1,1,Pune,18.52361,73.84778,52,18.8465887673077
512,Dealer,0,0,3,BHK,1300.169587,1,1,Pune,18.578765,73.890693,69,18.8430374927536
513,Dealer,0,0,2,BHK,1091.045899,1,1,Pune,18.475864,73.890009,58,18.8111361896552
514,Dealer,0,1,3,BHK,2256.06317,1,1,Pune,18.475864,73.890009,120,18.8005264166667
515,Owner,0,0,1,BHK,639.0977444,1,1,Pune,19.524064,75.057956,34,18.7969924823529
516,Dealer,1,1,2,BHK,1015.037594,0,1,Pune,18.669919,73.853723,54,18.7969924814815
517,Owner,0,1,1,BHK,620.0676437,1,1,Pune,18.573994,73.753171,33,18.7899285969697
518,Dealer,0,0,2,BHK,789.0287432,1,1,Pune,18.430375,73.815337,42,18.786398647619
519,Dealer,0,0,2,BHK,1296.018032,1,1,Pune,18.52361,73.84778,69,18.7828700289855
520,Dealer,0,1,2,BHK,1219.96997,1,1,Pune,18.52361,73.84778,65,18.7687687692308
521,Dealer,1,1,2,BHK,1051.051051,0,1,Pune,18.573994,73.753171,56,18.7687687678571
522,Owner,0,0,1,BHK,750.0468779,1,1,Pune,18.595456,73.946088,40,18.7511719475
523,Owner,0,1,1,BHK,600.0375023,1,1,Pune,18.727323,73.804662,32,18.751171946875
524,Dealer,0,0,1,BHK,600.0375023,1,1,Pune,18.52361,73.84778,32,18.751171946875
525,Owner,0,1,2,BHK,806.1492313,1,1,Pune,18.669919,73.853723,43,18.7476565418605
526,Dealer,1,1,2,BHK,1049.868766,0,1,Pune,27.16726,75.709505,56,18.7476565357143
527,Owner,0,1,2,BHK,1030.15546,1,1,Pune,21,77,55,18.7300992727273
528,Dealer,0,1,3,BHK,1460.127293,1,1,Pune,18.5823,73.983,78,18.7195806794872
529,Dealer,0,1,2,BHK,1125,1,1,Pune,18.475864,73.890009,60.3,18.7
530,Dealer,0,1,1,BHK,644.9803702,1,1,Pune,18.637802,73.745912,34.5,18.6950831942029
531,Dealer,0,1,2,BHK,1121.076233,1,1,Pune,18.637802,73.745912,60,18.6846038833333
532,Owner,0,0,2,BHK,1400.037334,1,1,Pune,18.61862,73.80373,75,18.6671644533333
533,Dealer,0,0,2,BHK,1026.119403,1,1,Pune,18.452663,73.93104,55,18.6567164181818
534,Owner,0,0,1,BHK,650.391353,1,1,Pune,18.440853,73.90536,34.9,18.6358553868195
535,Owner,0,1,2,BHK,1155.207751,1,1,Pune,18.452663,73.93104,62,18.6323830806452
536,Dealer,0,0,3,BHK,1620.111732,1,1,Pune,18.452663,73.93104,87,18.6219739310345
537,Owner,0,0,2,BHK,670.0167504,1,1,Pune,18.478368,73.799579,36,18.6115764
538,Dealer,1,1,1,BHK,716.0126465,0,1,Pune,18.573994,73.753171,38.5,18.5977310779221
539,Owner,0,1,3,BHK,1598.810188,1,1,Pune,18.573994,73.753171,86,18.5908161395349
540,Dealer,0,0,3,BHK,1298.532417,1,1,Pune,18.475864,73.890009,69.9,18.5770016738197
541,Dealer,0,0,2,BHK,1040.118871,1,1,Pune,18.475864,73.890009,56,18.5735512678571
542,Dealer,1,1,2,BHK,910.1040119,0,1,Pune,18.6182,73.7447,49,18.5735512632653
543,Dealer,0,0,1,BHK,650.0742942,1,1,Pune,18.637802,73.745912,35,18.5735512628571
544,Dealer,0,0,1,BHK,650.0742942,1,1,Pune,19.164548,73.527868,35,18.5735512628571
545,Dealer,0,0,1,BHK,650.0742942,1,1,Pune,18.52361,73.84778,35,18.5735512628571
546,Owner,0,0,3,BHK,1300.148588,1,1,Pune,18.466551,73.789732,70,18.5735512571429
547,Owner,0,0,1,BHK,649.9535747,1,1,Pune,18.52361,73.84778,35,18.5701021342857
548,Dealer,1,1,2,BHK,1100.185529,0,1,Pune,18.651598,73.735448,59.3,18.5528756998314
549,Dealer,1,1,2,BHK,1094.010755,0,1,Pune,18.097689,74.735239,59,18.5425551694915
550,Dealer,0,1,2,BHK,1094.010755,1,1,Pune,18.539812,73.737678,59,18.5425551694915
551,Dealer,0,0,4,BHK,3705.075954,1,1,Pune,18.475864,73.890009,200,18.52537977
552,Dealer,0,1,4,BHK,4259.259259,1,1,Pune,18.475864,73.890009,230,18.5185185173913
553,Dealer,0,1,1,BHK,610.9979633,1,1,Pune,18.651598,73.735448,33,18.5150897969697
554,Dealer,0,1,2,BHK,1092.188078,1,1,Pune,18.475864,73.890009,59,18.5116623389831
555,Dealer,0,1,2,BHK,1051.267814,1,1,Pune,18.651598,73.735448,56.8,18.5082361619718
556,Dealer,0,0,2,BHK,1000,1,1,Pune,18.464806,73.820594,54,18.5
557,Dealer,0,0,2,BHK,1109.877913,1,1,Pune,18.590034,73.821076,60,18.4979652166667
558,Owner,0,0,1,BHK,610.0942873,1,1,Pune,18.46471,73.860087,33,18.4877056757576
559,Owner,0,0,1,BHK,501.0168238,1,1,Pune,18.47713,73.939908,27.1,18.4877056752768
560,Dealer,0,1,1,BHK,609.9815157,1,1,Pune,18.5853,73.7413,33,18.4842883545455
561,Dealer,0,0,1,BHK,600.0738552,1,1,Pune,19.350789,73.365395,32.5,18.4638109292308
562,Dealer,0,0,1,BHK,600.0738552,1,1,Pune,18.452663,73.93104,32.5,18.4638109292308
563,Owner,0,1,2,BHK,922.8497601,1,1,Pune,18.49667,73.94167,50,18.456995202
564,Dealer,0,1,1,BHK,645.0423885,1,1,Pune,18.490075,73.968862,35,18.4297825285714
565,Dealer,1,0,2,BHK,1031.117658,0,1,Pune,18.5853,73.7413,56,18.4128153214286
566,Dealer,0,1,3,BHK,1472.75405,1,1,Pune,18.669919,73.853723,80,18.409425625
567,Dealer,1,1,1,BHK,634.8914244,0,1,Pune,18.651598,73.735448,34.5,18.4026499826087
568,Owner,0,1,2,BHK,552.0794994,1,1,Pune,18.5823,73.983,30,18.40264998
569,Owner,0,0,1,BHK,607.0640177,1,1,Pune,18.442587,73.829832,33,18.3958793242424
570,Dealer,0,0,1,BHK,570.062523,1,1,Pune,18.164774,74.580229,31,18.3891136451613
571,Owner,0,1,2,BHK,1139.915426,1,1,Pune,18.440853,73.90536,62,18.3857326774194
572,Owner,0,0,2,BHK,956.0580989,1,1,Pune,19.910551,74.283241,52,18.3857326711538
573,Dealer,0,1,4,BHK,5699.577128,1,1,Pune,18.52361,73.84778,310,18.3857326709677
574,Owner,0,0,1,BHK,596.0022006,1,1,Pune,18.812583,73.569627,32.5,18.3385292492308
575,Dealer,0,0,3,BHK,1650.165017,1,1,Pune,18.496129,73.892902,90,18.3351668555556
576,Owner,0,0,1,BHK,550.0550055,1,1,Pune,18.496129,73.892902,30,18.33516685
577,Owner,0,1,2,BHK,659.9450046,1,1,Pune,18.5084,73.6892,36,18.3318056833333
578,Dealer,1,0,2,BHK,769.6536559,0,1,Pune,18.651598,73.735448,42,18.3250870452381
579,Dealer,0,0,2,BHK,951.8579535,1,1,Pune,18.651598,73.735448,52,18.3049606442308
580,Owner,0,0,2,BHK,970.1629141,1,1,Pune,18.466551,73.789732,53,18.3049606433962
581,Owner,0,1,3,BHK,1829.826167,1,1,Pune,18.5823,73.983,100,18.29826167
582,Dealer,1,1,2,BHK,1225.086853,0,1,Pune,18.510418,73.781944,67,18.2848784029851
583,Owner,0,1,2,BHK,1100.146199,1,1,Pune,19.085225,73.661835,60.2,18.2748538039867
584,Dealer,0,0,2,BHK,1150.054765,1,1,Pune,18.578765,73.890693,63,18.2548375396825
585,Owner,0,0,3,BHK,1314.108414,1,1,Pune,18.669919,73.853723,72,18.25150575
586,Dealer,1,1,3,BHK,1339.660522,0,1,Pune,18.49667,73.94167,73.4,18.2515057493188
587,Dealer,0,1,3,BHK,1332.116788,1,1,Pune,18.475864,73.890009,73,18.2481751780822
588,Dealer,0,0,3,BHK,1076.445904,1,1,Pune,18.673472,73.714564,59,18.2448458305085
589,Owner,0,0,1,BHK,653.4401165,1,1,Pune,18.5823,73.983,35.9,18.2016745543175
590,Owner,0,1,2,BHK,1000,1,1,Pune,18.452663,73.93104,55,18.2
591,Dealer,1,1,2,BHK,800,0,1,Pune,18.52361,73.84778,44,18.2
592,Dealer,0,0,3,BHK,2365.356623,1,1,Pune,18.52361,73.84778,130,18.1950509461538
593,Dealer,0,0,1,BHK,618.987112,1,1,Pune,18.651598,73.735448,34.1,18.1521147214076
594,Dealer,0,0,3,BHK,1270.186899,1,1,Pune,18.440853,73.90536,70,18.1455271285714
595,Owner,0,0,2,BHK,1270.186899,1,1,Pune,18.61862,73.80373,70,18.1455271285714
596,Owner,0,0,2,BHK,762.1121394,1,1,Pune,18.52361,73.84778,42,18.1455271285714
597,Dealer,1,1,2,BHK,1041.175404,0,1,Pune,18.50128,73.75016,57.4,18.1389443205575
598,Owner,0,0,2,BHK,870.0380642,1,1,Pune,18.52361,73.84778,48,18.1257930041667
599,Owner,0,0,1,BHK,579.920261,1,1,Pune,19.910551,74.283241,32,18.12250815625
600,Dealer,1,1,3,BHK,1565.217391,0,1,Pune,18.475864,73.890009,86.4,18.115942025463
601,Dealer,1,1,1,BHK,670.0470844,0,1,Pune,18.637802,73.745912,37,18.1093806594595
602,Dealer,1,0,2,BHK,1358.203549,0,1,Pune,18.558319,73.77588,75,18.1093806533333
603,Dealer,0,1,2,BHK,1082.940963,1,1,Pune,18.651598,73.735448,59.8,18.1093806521739
604,Dealer,1,1,2,BHK,1050.153902,0,1,Pune,18.49667,73.94167,58,18.1061017586207
605,Dealer,0,1,3,BHK,1320.072333,1,1,Pune,18.539812,73.737678,73,18.0831826438356
606,Owner,0,1,3,BHK,1265.136454,1,1,Pune,18.49667,73.94167,70,18.0733779142857
607,Owner,0,0,2,BHK,975.0812568,1,1,Pune,18.52361,73.84778,54,18.0570603111111
608,Owner,0,0,2,BHK,1300.108342,1,1,Pune,18.50128,73.75016,72,18.0570603055556
609,Owner,0,0,1,BHK,649.9368117,1,1,Pune,45.073846,7.680335,36,18.053800325
610,Dealer,1,1,2,BHK,848.0692891,0,1,Pune,18.5853,73.7413,47,18.0440274276596
611,Owner,0,0,1,BHK,595.0234403,1,1,Pune,18.45466,73.871891,33,18.0310133424242
612,Owner,0,1,3,BHK,1316.026681,1,1,Pune,19.910551,74.283241,73,18.0277627534247
613,Dealer,0,0,3,BHK,1800.180018,1,1,Pune,18.452663,73.93104,100,18.00180018
614,Dealer,0,1,2,BHK,900.090009,1,1,Pune,18.651598,73.735448,50,18.00180018
615,Owner,0,1,2,BHK,810.0810081,1,1,Pune,18.669919,73.853723,45,18.00180018
616,Dealer,0,0,3,BHK,1530.153015,1,1,Pune,18.475864,73.890009,85,18.0018001764706
617,Owner,0,0,1,BHK,539.9568035,1,1,Pune,18.649739,73.800326,30,17.9985601166667
618,Dealer,0,0,3,BHK,1619.87041,1,1,Pune,18.452663,73.93104,90,17.9985601111111
619,Dealer,0,0,4,BHK,2517.532818,1,1,Pune,18.452663,73.93104,140,17.9823772714286
620,Dealer,0,1,2,BHK,983.4591873,1,1,Pune,18.651598,73.735448,54.7,17.9791441919561
621,Dealer,1,1,1,BHK,664.9892164,0,1,Pune,18.452663,73.93104,37,17.9726815243243
622,Owner,0,0,1,BHK,611.0711718,1,1,Pune,18.430375,73.815337,34,17.9726815235294
623,Dealer,0,0,2,BHK,1150.044924,1,1,Pune,18.475864,73.890009,64,17.9694519375
624,Dealer,0,1,2,BHK,1130.85622,1,1,Pune,18.452663,73.93104,63,17.9500987301587
625,Owner,0,0,2,BHK,700.0538503,1,1,Pune,18.590034,73.821076,39,17.950098725641
626,Dealer,1,1,2,BHK,950.1613482,0,1,Pune,27.16726,75.709505,53,17.9275726075472
627,Dealer,0,0,3,BHK,1250,1,1,Pune,18.52361,73.84778,70,17.9
628,Dealer,0,0,2,BHK,1250,1,1,Pune,18.485487,73.803773,70,17.9
629,Dealer,0,0,2,BHK,1100.178891,1,1,Pune,18.5993,73.7625,61.5,17.8890876585366
630,Dealer,1,1,2,BHK,983.8998211,0,1,Pune,18.52361,73.84778,55,17.8890876563636
631,Dealer,0,0,2,BHK,930.0661778,1,1,Pune,20.042481,74.473635,52,17.8858880346154
632,Dealer,1,0,3,BHK,1378.755365,0,1,Pune,18.5438,73.9438,77.1,17.8826895590143
633,Owner,0,1,2,BHK,857.1428571,1,1,Pune,19.11667,73.73333,48,17.85714285625
634,Owner,0,0,1,BHK,605.0898736,1,1,Pune,18.61922,73.792555,34,17.7967609882353
635,Dealer,0,0,1,BHK,710.1011894,1,1,Pune,18.615805,73.775025,40,17.752529735
636,Dealer,0,1,3,BHK,1739.747914,1,1,Pune,18.637802,73.745912,98,17.7525297346939
637,Dealer,0,1,3,BHK,3011.514615,1,1,Pune,18.49667,73.94167,170,17.7147918529412
638,Dealer,0,0,1,BHK,708.0899274,1,1,Pune,18.598477,73.903287,40,17.702248185
639,Dealer,0,1,4,BHK,2124.269782,1,1,Pune,18.52361,73.84778,120,17.7022481833333
640,Dealer,0,0,2,BHK,1150.035386,1,1,Pune,18.452663,73.93104,65,17.6928520923077
641,Dealer,0,1,3,BHK,1360.183713,1,1,Pune,18.5993,73.7625,77,17.6647235454545
642,Dealer,0,0,2,BHK,1130.143034,1,1,Pune,18.452663,73.93104,64,17.65848490625
643,Dealer,1,1,2,BHK,701.0418506,0,1,Pune,18.658033,73.720121,39.7,17.6584849017632
644,Dealer,1,0,1,BHK,600.0705965,0,1,Pune,18.573994,73.753171,34,17.6491351911765
645,Dealer,1,1,2,BHK,1207.200847,0,1,Pune,18.510418,73.781944,68.4,17.6491351900585
646,Dealer,0,0,3,BHK,1500.176491,1,1,Pune,18.52361,73.84778,85,17.6491351882353
647,Dealer,0,0,4,BHK,3705.010586,1,1,Pune,18.475864,73.890009,210,17.642907552381
648,Dealer,0,1,2,BHK,793.9308398,1,1,Pune,18.440853,73.90536,45,17.6429075511111
649,Dealer,0,1,2,BHK,1031.018682,1,1,Pune,18.475864,73.890009,58.5,17.624250974359
650,Dealer,1,1,1,BHK,659.9788807,0,1,Pune,18.637802,73.745912,37.5,17.5994368186667
651,Owner,0,0,1,BHK,721.069293,1,1,Pune,18.52783,73.875757,41,17.5870559268293
652,Owner,0,0,1,BHK,562.2913372,1,1,Pune,18.5823,73.983,32,17.5716042875
653,Dealer,1,1,2,BHK,1099.016854,0,1,Pune,18.651598,73.735448,62.6,17.5561797763578
654,Dealer,1,1,2,BHK,1018.079691,0,1,Pune,18.539812,73.737678,58,17.5530981206897
655,Dealer,1,1,2,BHK,1140.150851,0,1,Pune,18.5993,73.7625,65,17.5407823230769
656,Dealer,0,1,2,BHK,877.0391159,1,1,Pune,18.637802,73.745912,50,17.540782318
657,Dealer,1,1,3,BHK,1350.166579,0,1,Pune,18.573994,73.753171,77,17.5346308961039
658,Dealer,0,0,3,BHK,1648.255304,1,1,Pune,18.5993,73.7625,94,17.534630893617
659,Dealer,1,1,2,BHK,999.1235758,0,1,Pune,18.5993,73.7625,57,17.5284837859649
660,Dealer,0,1,2,BHK,1172.969188,1,1,Pune,18.475864,73.890009,67,17.5070028059701
661,Dealer,1,0,2,BHK,884.1036415,0,1,Pune,18.6182,73.7447,50.5,17.5070028019802
662,Dealer,1,0,2,BHK,1050.052503,0,1,Pune,18.5853,73.7413,60,17.50087505
663,Dealer,0,1,2,BHK,1155.057753,1,1,Pune,18.628795,73.852993,66,17.5008750454545
664,Dealer,0,0,2,BHK,980.0490025,1,1,Pune,18.452663,73.93104,56,17.5008750446429
665,Dealer,0,1,2,BHK,1049.868766,1,1,Pune,18.52361,73.84778,60,17.4978127666667
666,Dealer,0,0,2,BHK,1137.158852,1,1,Pune,18.452663,73.93104,65,17.4947515692308
667,Dealer,0,0,2,BHK,1137.158852,1,1,Pune,18.452663,73.93104,65,17.4947515692308
668,Dealer,0,0,1,BHK,646.9662528,1,1,Pune,18.651598,73.735448,37,17.4855744
669,Dealer,0,0,2,BHK,1171.123929,1,1,Pune,18.558319,73.77588,67,17.4794616268657
670,Dealer,0,0,3,BHK,1660.258651,1,1,Pune,18.5823,73.983,95,17.4764068526316
